municipality,direct,true,hhsize,age_hh,male_hh,piped_water,no_piped_water,no_sewage,sewage_pub,sewage_priv,electricity,telephone,cellphone,internet,computer,washmachine,fridge,television,share_under15,share_elderly,share_adult,max_tertiary,max_secondary,share_female
1121048,.090909086,.23248482,-.64913529,-.21205072,-2.0223525,.19422753,-.19696282,-.31762585,.15102057,-.14966908,.23004252,.029209588,.26997039,.21751112,-.070388243,.36027637,.69610292,.041057896,-.42233866,.36514407,.22900562,-.32108429,.47522146,.36138126
1121049,.38095236,.33714899,-.63065815,.24666081,-.0017912487,.037600156,-.033603806,-.51797205,-.23981011,.23865584,.32297072,-.18307397,-.44255406,-.4319638,-.64080739,-.28793511,.073560163,.33985409,.076614723,1.3549975,-.98324251,-.66442001,-.36400697,.53160077
1121050,.20108695,.24716894,.15792158,.022854572,-1.1217033,-.19731051,.11875672,-.62786746,.76474255,-.79237717,.29919934,1.160188,.046844862,.74113196,.31119427,-.02994011,.81283665,.14120376,-.13498706,-.30784461,.32998577,.74652612,-.42842674,.4088586
1121051,.78431374,.43316099,2.1968861,-.4391304,-.36394036,.13464966,-.14243381,.41854164,-.21115622,.20884602,.4094829,.19083942,-.84298623,-.6069001,-.91494232,-1.213581,-.075299926,-.81905681,1.8391876,-.38631999,-1.7518721,-.66154891,.21506169,.17249577
1121052,,.59086096,1.5600648,-.42101297,-.030409431,-.59420085,.60499001,2.3176923,-.7925992,.79448903,-1.018322,-.71889102,-1.3525225,-.76498568,-.8057273,-2.0141587,-.64470983,-2.6058416,1.9776864,-.39323729,-1.9154072,.047582768,.30259812,.20718722
1121053,.51086956,.42526308,.085080571,.79007483,-1.0905681,-1.999126,2.0028238,.52952176,-.21990992,.22459085,.18099774,.67430305,-.64736384,-.22643767,-.47796965,-.73774546,.31239307,-.1643188,.33436158,.98658633,-1.0231233,-.12670106,-.1657065,.20133992
1121054,,.54711199,1.172743,.66723794,-.42803562,-.90526962,.90828031,.97212201,-.72873878,.73243296,-1.9989926,-.33360428,-1.190562,-.97649199,-.92691582,-1.0142494,-.054536659,-1.0264876,.90724039,.67969382,-1.4455156,.099381819,.25716421,.85713118
1121055,.36842105,.25913402,-.75787967,.26097417,-.81676513,-.08057601,.085156456,-.43473086,.34750557,-.34488058,.60212821,1.376786,.078756742,.68466896,.53876823,-.56821221,.40124202,.38512868,-.80022228,.14244829,.79314142,.58646822,-.20176832,.98779285
1121056,.75555557,.59442329,1.4121454,.41073683,.94103199,-.012460333,-.020069513,1.0912828,-1.3705392,1.3676867,-.30031198,-.34933969,-1.1894429,-1.100957,-.61211276,-1.7748494,-.17041025,-1.0757874,1.0755126,-.26541942,-1.0381638,.35250846,.77776843,.10807507
1121057,.14689265,.17523596,-1.2486905,.7228049,-.95816761,.42196497,-.42510834,-.27653271,.45435917,-.45671371,.36579469,1.3987695,-.336703,.5217697,.15239075,-.11977421,.71321332,.27562594,-.94994378,1.3315227,.13883916,.30660281,-.25916219,.17473798
1121058,.48351648,.40111592,1.0041391,.53070933,-1.2694902,-2.354043,2.3581204,.078079857,-.22352721,.22393459,.2397888,.74457467,-.3168062,.16385035,-.073624671,-.71100974,.43695158,-.22813098,.80650675,.10744991,-.95280141,.55294615,.038526088,1.5623964
1121059,.35294119,.38454697,-.47058326,1.4969963,-.36349809,-2.1402953,2.1502547,.024960283,-.35269278,.35520101,.32728401,1.6270721,-1.0259653,-.026666189,-.31539276,-.61368465,.53160328,-.14028051,-.91364223,1.7899255,-.18518132,-.12564386,-.31793267,.30717185
1121060,.69999999,.54572397,.31671008,-.20932136,1.0491308,-1.2086986,1.2191579,-.023741864,-1.0423892,1.0439193,.25411388,-.063741803,-.58628064,-.95634234,-1.2234706,-.63260829,-.34303531,-.12798177,.3086175,.27248278,-.51572639,-1.3820066,.86210603,-.6939345
1121061,,.28989074,.43644089,.50820869,-1.0996304,-1.6627673,1.6729831,.23073556,-1.4559222,1.4557297,.56176478,.4775508,.099538729,.31787571,.69993478,-.95359361,-.051183458,.12439748,-.03555866,.38416493,-.21946549,1.7883797,-.43120182,1.3282139
1121062,.5333333,.55216068,1.0976819,-.3857497,-.82838726,.38010886,-.38020781,.76318502,.37475348,-.37376109,-1.1101913,-.19924194,-1.7039568,-.83091986,-.90798903,-1.8980376,-.34202233,-2.03669,1.0612826,-.11393204,-1.1005311,-.30881894,-1.1964351,1.5432522
1121064,.38,.35681471,.15787214,2.0163412,-.1838048,.37247762,-.3743678,-.34156814,-.21276543,.21330979,.47960964,1.878649,-.59706771,.66359484,.21694905,.46078271,1.0213244,.2091458,-.36664239,1.3844414,-.51298177,1.1352409,-.35776547,-.90495515
1121065,,.59088993,.75663233,.88209778,.53016007,-1.4947186,1.4858434,.21290821,-1.6593211,1.6585987,.23254502,1.6102973,-1.550608,-.78307635,-.76820946,-.052978247,.17082043,-.20303927,.57677495,1.4308835,-1.5818834,-.83009505,.15325886,.47953814
1121066,.13043478,.37903357,1.8212042,-1.063835,-1.8234442,-.61106068,.59779757,.38996857,.28947106,-.28944135,.06190604,.41894525,-.062284052,.061502587,.29058057,-1.0673859,-.036674354,-.8301214,1.3745161,-.8711682,-.9229517,.81017756,-1.0707932,1.963999
1121067,.66666669,.33632416,1.0103049,.96249223,-1.1253889,-.9899832,.99382865,-.37169942,.77104276,-.7680611,.41209856,.85520631,-.11098897,.3412528,.3402175,-.68646044,.81001514,.10341106,.53058577,.64774811,-1.0174602,1.3002818,-1.1786489,.66386759
1121068,.51282048,.21380779,-.35239217,.24414031,.65892726,-.24543935,.20033236,.15822677,-1.2885494,1.2868235,.19192165,-.97218275,.50935936,-.37516141,-.73807836,.5997985,.75043982,.1339812,-.21273915,.61630982,-.2066645,-.38956815,.28320339,-.87992543
1121069,,.63532829,2.7516496,1.1040457,-.22225118,-3.3898656,3.3871663,1.4199715,-.22352721,.2226935,.35084793,-.18161115,-1.7903125,-1.2038254,-1.2152969,-2.0469613,-.88474596,-1.8070025,1.7145852,1.8614961,-3.1222508,-1.3008122,-1.3859771,2.1895154
1121070,.41025642,.56128246,1.1498284,1.4697883,-.57289606,-.36020267,.37111732,-.12744989,.42587882,-.41576159,.23369002,1.9513639,-1.0852088,-.37321863,-.18574399,-.083748311,.52161145,.21121585,.34801459,.953318,-1.0099804,-.50802666,.78976899,2.1210024
1121071,.34285715,.69185394,.62909502,-1.0182573,-.76710594,.10318967,-.099603534,1.7825329,-.93817484,.93892837,-2.7792547,-.94445795,-1.0912658,-.87909871,-1.13147,-2.3658028,-1.2983099,-3.531584,1.1119392,-.49938238,-.89146054,-1.0336668,-1.6932739,1.691771
1121072,.64285713,.64499056,.75036764,-2.0189683,-1.005248,.15488699,-.14369594,1.7707326,-.45332983,.44954714,-1.0151597,-1.2064749,-2.3193455,-1.1759518,-1.1817272,-2.2097642,-1.9930105,-3.4561102,2.6988797,-1.0322427,-2.2691467,-.3299655,-.77327311,2.2328522
1121073,.26086956,.38034087,-.066556022,.34830031,-.6041857,-.36722612,.33864659,.15917067,-.19776645,.19669954,-.58228993,.23564465,-1.7794353,-.29218453,-.45739999,.32081023,.72949862,-.25514722,.14069963,.25960082,-.3355462,-1.0380569,-.41736096,-.69929689
1121074,.68421054,.69523442,.33147195,-.33407348,-2.45892,-2.9006701,2.9102216,1.5714993,-1.100855,1.102338,.26924422,-.96141261,-.89391017,-.99759328,-1.3631499,-2.3552544,-1.6331726,-1.4982734,1.4910817,1.4938947,-2.6298752,-1.2458925,-.4290354,2.3188694
1121075,.45744681,.26224273,1.0967294,.013528534,-.30684635,-1.1427845,1.1241751,-.55275589,.58742595,-.60199261,.12611592,.1531601,.18777455,.041365217,.050315339,-.57789099,.47384873,.40360779,.41913533,-.15314417,-.35407978,.41392139,-.52142942,.48523402
1121076,.87878788,.78589422,2.2353699,-2.2702615,-.030409431,-.36017048,.34287772,2.4739473,-1.4333625,1.432578,-6.9086485,-1.4728127,-3.8775551,-1.2335469,-1.4185184,-2.5337248,-2.8978307,-4.9929223,2.8617899,-1.4059491,-2.2051139,-1.1539216,-.21716104,.23105639
1121077,.17307693,.33278251,-.32411748,-.024161002,-1.0804935,-1.2900227,1.285324,.16034691,-.72328824,.72358221,-.21604958,.12550062,-.50991374,-.32995519,-.49978921,-.80292338,.070556007,-.80557936,.47000587,.30059746,-.71194172,.14220825,.12107256,-.087842561
1121079,,.68404299,2.5720317,-1.7800353,.9256559,-1.0236579,1.0342165,2.1178274,-.68170923,.68278062,-2.7995694,-.93818164,-3.6327851,-1.2358779,-1.2432001,-2.4789793,-2.1548409,-3.1097922,3.211684,-1.1564162,-2.7537677,-1.1234677,-.75034505,.27485579
1121080,,.47414222,.59110439,.52333081,-.54664183,-1.2336268,1.2440728,1.0229952,-.676373,.67986333,-.26567778,.50162059,-1.1568873,-.78957111,-.89675891,-.82766432,.10464222,-.43344834,.73994738,.53861052,-1.1942847,-.23903628,.42869946,-1.1290747
1121081,,.56984478,1.6530643,.087981477,-1.5688348,-.21954606,.23053621,1.4045054,-.72356254,.72106636,-3.1446314,-.97513771,-3.2987947,-1.1965697,-.686167,-2.2428792,-.96459317,-3.0530879,2.1671741,.83435625,-2.9610827,.69504714,-.53546357,1.7213937
1131001,.12,.23676087,.19935979,.035429869,-.089575499,.19620785,-.20555626,.80863601,-1.0777644,1.078625,-.61782604,-.16922238,.52007014,-.49605867,-.62542528,.0079014329,.13830189,.086158663,.71099687,.1049583,-.84207565,-.7907778,.6529963,.28471503
1131002,.38461539,.38421589,1.5157952,-.68531692,.21563108,-.67307615,.67968738,.30679086,-.86626327,.86769331,.29685304,-.90636528,-.33612368,-.95122051,-1.1365955,-1.2741311,-1.4730527,-.39443654,1.6308539,-.52772897,-1.4435493,-1.0551679,-.049028866,1.099973
1131003,,.21671659,.11068788,.45528486,-1.7703527,.5122512,-.50865352,-.6180141,.87024677,-.88348365,.34592158,.38997951,.27290973,.30982852,.27760786,-.029068088,.17074895,.51282012,-.22647698,-.070993647,.30153969,.9545908,-.047205534,1.0939488
1131004,,.30373445,-.43183556,-.39170274,.027070839,.51554972,-.50416511,.11132797,-.60335439,.60850906,-.62880105,-.97583419,.16164391,-.75942713,-.7277922,-.53286636,-.88237858,-.13317953,.34019098,-.11297529,-.29777253,-.62953192,1.1212417,.69752079
1131005,,.16314246,.10296909,.80747586,.54098797,.58993202,-.57850754,-.49213502,.88819808,-.87585175,.53822732,-.56775409,.70173794,-.53850734,-.025937004,-.17916499,.23458412,.65828216,-.69765335,-.055158239,.8031733,.016384909,.91553581,.21516083
1131006,.48837209,.40405244,-.33142078,1.0387367,-.12581602,.38562649,-.38043323,.35344225,-.9692775,.97103781,-.29100823,-1.0113947,.39267462,-.86939186,-.70248675,-.47709218,.14065671,.38471156,-.52566969,.4983916,.24678606,-.75136489,1.3285687,-.45743614
1131007,,.28100413,-.20826629,-.31662914,.80500263,.57465595,-.5788039,-.30731413,.97452694,-.97052902,.10175856,-.50467575,.053364247,-.51076502,-.46190083,-.35419926,-.23519139,.61767501,.065872893,-.23931019,.076729447,-.55070186,1.4135059,.12515508
1131008,.1948052,.19025619,-.64812297,.087105282,-.77330047,.71220845,-.70906484,-.68837583,1.151932,-1.1634136,.38554588,.33638477,.48519054,.28290197,.37151572,.29792041,.28297362,.6447624,-.43054497,.031871673,.44839114,.30363226,.64025664,1.1193236
1131009,,.14247312,.35438532,-.16525644,-.93332142,.13797702,-.13215432,-.35365722,.057027128,-.049707271,.16170865,-.73914933,.3382194,-.25784391,-.39503452,-.18602563,.1945706,.49562502,.30688208,-.59176755,.071437791,-.1419635,1.093315,.85068786
1131010,.25581396,.086141892,-.30407897,-.39606845,-.10254154,.75179958,-.74028826,-.6998297,1.1703135,-1.1636763,.58175999,.18981579,.85906065,.59441811,1.0711449,.43829387,.42231125,.61669111,-.59304279,-1.0103202,1.3305186,1.065484,-.36479217,.1410547
1131011,,.57610399,.54799122,1.1744807,.70190984,-.57809436,.57489622,2.0969458,-1.0303856,1.0305827,.33257446,-.28939605,-.92344022,-.74795896,-.28036472,-1.8664976,-.27427337,-1.0101563,-.098701693,1.4839236,-.87749034,.028980751,.81594098,.40030316
1131012,.25641027,.286731,.21710719,.56778747,-1.328034,.16057363,-.14937952,.15039548,-.70964622,.71369165,-.19550642,-.59240264,.66091549,-.30003241,-.47213176,-.37409183,.18996076,.072465844,-.0058465386,-.33755249,.23785889,-.26348117,.59136713,1.1300833
1131013,0,.10165102,-.38443536,-1.2021265,.29557791,.55216372,-.56282359,-.65211511,.85739148,-.85832024,.55769652,-.85504824,.83055526,-.40244433,.3498832,.65506691,.63991904,.73708862,.32649106,-1.470518,.62510151,.32515386,1.1098858,.61189562
1131014,,.57566559,-.24722825,1.3104882,.92584038,.57618034,-.57442737,-.44982886,.49200118,-.49060717,-.33562267,-.96475321,-.32725376,-1.1052054,-.90059602,-1.2602671,-.46940795,-.48934308,.044341456,1.5263047,-1.0857027,-.43809503,-.16880465,.075868279
1131015,.68181819,.36291721,.297133,.32168898,.34760618,.57236433,-.58620858,-.094691306,-1.2588574,1.2598399,.15499529,-.4258458,.12162044,-.65517592,.00043025159,-.78145242,.080037028,.14360617,-.039997365,-.12633765,.11055179,.077373207,1.1497272,.12068538
1131016,.36842105,.25262144,.25588727,-.15481707,-1.0923804,.37345293,-.37885839,-.26968521,.36931747,-.36688119,.25378689,.17147186,.43363985,-.24349546,-.29177713,-.2515671,.22574556,.52070963,.19669503,-.62690538,.2162075,-.40219319,.86313671,1.3140244
1131017,,.38591942,-.74418396,.89326,.38903463,.39138323,-.38006529,.83521134,-.84786344,.85104781,-1.1751008,-.93887061,.17212112,-1.0030743,-.80952007,-.90092593,-.35614178,.42379856,-.41640225,.63851506,.041990485,-.75549519,.77566093,.42935488
1131018,,.49289799,.27979642,.090852998,-.065193571,.16495891,-.15376246,-.46953136,-.18027566,.18478861,-.13852593,.03596133,-.29656866,-.80623287,-.40899545,-.3881183,-.63014108,.072940335,.89991987,-.00094255153,-.994995,-.55613333,.88673609,-.44203642
1131019,.38235295,.32347199,.18627781,.22980009,-.1345693,.41274711,-.4014177,-.13377301,-.071349792,.073305309,-.35693479,-.74058789,-.042412866,-.87087101,-.59684426,-.91384071,-.25412714,.089139827,-.059642233,-.20106998,.18774071,.47828174,.36314106,.059517916
1131021,.11904762,.14965528,-.45877782,.42534697,-1.1277014,.73993653,-.76939452,-.74974144,1.3274229,-1.3324678,.62044728,.73054218,.56241375,.21767779,.36872911,.59857535,.40797356,.74620497,-.21215598,-.10470999,.30688727,.33786348,.93553853,1.6816846
1131022,,.16789767,-.86877793,.14842276,-.28715044,.51417285,-.53777879,-.6289494,.65408826,-.67106706,.48952442,.38749382,.69568998,.22267319,.37209091,.32342058,.50156742,.65911037,-.59022808,.057538573,.60417837,.24365133,.50202847,.30220985
1131023,.39837399,.22206628,.22403648,.9413684,-.62523377,.64391983,-.63715887,-.7031197,1.048335,-1.0406321,.43489179,.069420546,.49590912,.37159678,.72797859,-.0090263868,.25055465,.56263942,-.57309419,.013975495,.62041891,2.4045033,-1.2838714,.89800251
1131024,,.25183332,.14273253,.19652405,-.1563731,.47860652,-.46724176,.58518612,-1.3635229,1.3646567,-.38600186,-.87512273,.60017657,-.75221545,-.6000241,-.18439515,.37899426,.14449763,.23995619,-.43944663,.033150841,-.68503141,.88138509,.15265562
1131025,,.56660217,.4748688,2.5995407,1.2815934,-2.5658643,2.5677893,3.174515,-.80913502,.81329751,.51967341,-1.038021,-1.2180479,-.93912137,-.73607206,-1.826903,-.043482307,-.80446297,-.74796814,4.5074544,-2.1998463,.24278875,.16127916,.6721738
1131026,,.64823008,1.325706,.72327858,1.3622247,.21972463,-.20849879,.51558721,.19854586,-.19916967,.35989401,-1.0264021,-1.121572,-.97063875,-.77495188,-2.1056321,-.93821198,-1.2382348,1.0933282,.55586237,-1.9024519,-.9319191,1.6215873,.62309384
1131027,,.56505209,-.17094924,.21350837,-.38364303,-2.3433552,2.346313,.56399482,-.19767389,.20250899,-.80380338,-.59072584,-2.1253927,-1.0885488,-.76270121,-1.7601414,-1.6310525,-1.4501414,.33767709,.83052313,-.92350197,-.32917449,-.18855527,.044997666
1131028,,.44753319,.6877166,.63345712,.72007507,-.08278273,.062708162,.069967844,.58490157,-.59072214,.20628652,-.24079004,-.33847678,-.28026783,-.026054842,-1.3847026,.023660857,-.71716082,-.13607389,.17517681,-.30246794,1.0786232,-.86975497,.085029036
1131029,.17777778,.20923856,.020691024,.82748258,-1.1036862,.49436736,-.51436508,.10447011,-.43328473,.43160528,.091023788,.1694961,.24720815,-.1142189,.30525625,.07471481,.49984935,.66921198,-.36594209,-.11769382,.48446497,.21700157,.72648996,.53158063
1131030,.2,.32304686,-.34458914,.22397518,-1.0605896,.48788023,-.48611629,-.42269897,.51326513,-.51407272,.34648785,.13462529,.10161674,.059303757,.27264684,-.48859969,.13299432,.18273175,-.38027474,-.0335817,.43662101,1.0003009,-.45616716,1.3509369
1131031,,.32213345,-.94330966,1.1932451,-.95387459,-.43530357,.44617796,-.40103826,-.043027882,.050884236,.305794,.43465886,-.041672464,-.44778812,-.055286221,.45284846,.28104857,.19373855,-.88246262,1.0766999,.24969725,-.22430988,.24473812,.89142382
1131032,.41573033,.52489334,.99706221,2.0457966,.50719577,.20487402,-.20191708,-.2327033,.73164409,-.72217482,-.05450869,-.85418385,-.067063518,-1.0592278,-.5280779,-1.7760968,.26697007,-.81872195,-.39983284,2.1241431,-1.2526569,.074588433,-.40785569,.63859302
1131034,.66666669,.47245365,.45300016,.51806873,.63410866,-.76195753,.77265662,-.11627789,.2049696,-.19835339,-.92506355,-.59780997,-.5870353,-1.1405816,-.71513671,-1.1631784,-.73924506,-.29145929,.81192559,.098939933,-.94731414,-.24585046,.86210603,.91052717
1131035,.081081077,.26295424,.19498788,.26451105,-.11268999,.64808565,-.65118206,.016810445,-.26861784,.26730645,.34525293,-.59932899,.57553774,-.84995311,-.60163826,.04458328,.13035876,.49029472,.69766772,-.28155199,-.59831566,-.46232074,1.0455232,1.8759661
1131036,.06666667,.32890365,-1.0281,1.803382,.5812155,.48176706,-.47946456,-.56162727,-.65663129,.66044503,-.66950369,-.11514717,-.14891121,-.61522591,-.23343125,-.035596143,.23343025,.23507486,-1.3141812,1.8457972,.21219574,-.63498408,.98186094,-.17131059
1131037,.38297871,.39919132,-1.285159,1.259351,.3828918,-.10770657,.11192493,-.12353852,-.74271822,.74415976,-.23774804,-.56368297,-.44526288,-.99066246,-.89223802,-.3005403,-.12319802,-.23417319,-1.1020975,1.6520365,.11307375,-.66011184,.34351876,-.12390246
1131038,.25641024,.20411161,.031423703,-.27706975,-.48565492,-.039557844,.04172511,.16421419,-.78064054,.78110081,-.72553796,-.6851306,.40934601,-.55728471,-.36961436,-.37423965,-.5089547,.18274955,.63410121,-.35373104,-.47979739,-.67908251,1.2005296,.70176971
1131039,.16216217,.086642064,-.0037326708,.85658842,-1.4813399,.013472082,-.0086116074,-.59157312,1.0066288,-1.000831,.75064623,.81686956,.71958768,1.2242485,.86639881,.38655138,.22240952,.66372538,-1.055204,.043613989,1.1372367,.71857119,.43516377,1.0242528
1131040,.56382978,.49835706,-.021387944,1.0313069,.36535305,-3.4324269,3.4262247,.013612895,-1.3057458,1.3066565,-.13658778,-.055659134,-1.2094985,-.73471302,-.75772059,-.44831327,-.60264856,-.76733249,-.13181517,.86689758,-.45497879,-1.196753,.68587166,-.74241489
1131041,.04878049,.19453423,-.10104812,.54468548,-.76817405,.6229583,-.61151612,-.67130107,.6871922,-.67789334,.5210042,.36826006,.39291188,.27081177,.5246352,.070013508,.23113689,.63816315,-.69351488,-.43070474,1.0509777,1.2657281,-.390995,1.0664421
1131042,,.30096197,-.56670737,.25745881,.48506412,.21124822,-.20002693,-.61245745,.51151723,-.51181966,-.56517357,-.5953694,.44724002,-.52248007,-.020680126,-.21321657,-.22280894,-.26817292,.41507378,.50750363,-.80598134,.30170083,.74594194,.96022898
1131044,.3125,.27548069,-.62191069,1.1381541,.69330561,.41419423,-.42323503,.91248024,-.70966804,.71119845,-.32261491,-.75483268,.38195425,-.78420627,-.62065113,-.11291638,.13644728,.57689494,-.56903511,.72561812,.13796493,-.53939921,.99649769,-.24480002
1131045,,.25848764,.56455374,.38372353,-.33007175,.3683058,-.35700023,.36287457,-1.2611804,1.2626477,.29339072,-1.0030814,.50911552,-.68672967,-.5881635,-.18575911,.036671355,-.077141494,.34854546,-.38626194,-.1188143,-.68421823,1.5579599,.4749718
1131046,,.59718943,.58706695,1.288799,1.4882289,.59601802,-.60049874,.2941235,.2979449,-.30099013,.1212251,-.73642594,-.48736063,-.97148848,-.65558684,-1.5322169,.30005443,-.60740465,.21032399,1.0714427,-1.2554245,-.37842104,.13468297,.18695709
1131048,,.093878791,-.99757034,-.5155952,-1.5656811,-.035444669,.039564691,-.68143559,1.0307941,-1.0277693,.47011837,1.1831298,1.1627101,1.8524076,1.8738116,.53183252,.5111497,.75412792,-1.0210366,-.92907387,1.7463106,2.2056937,-1.5687635,.81383711
